frame,time_sec,status,player_id,raw_track_id,person_conf,ground_method,ground_pixel_x,ground_pixel_y,left_ankle_conf,right_ankle_conf,raw_x_m,raw_y_m,stable_x_m,stable_y_m,match_cost,missing_frames,ground_quality,ground_status,corrected_x_m,corrected_y_m,ground_speed_m_per_frame
0,0.0,detected,1,2,0.8116002082824707,ankle_midpoint,1022.8639526367188,588.2147827148438,0.9855175614356995,0.9770938754081726,4.168956279754639,2.3171634674072266,4.168956279754639,2.3171634674072266,0.0,0,two_ankles,accepted,4.168956279754639,2.3171634674072266,
0,0.0,detected,3,1,0.9133239388465881,ankle_midpoint,865.6917724609375,805.475830078125,0.995278000831604,0.997694194316864,2.8252933025360107,9.601823806762695,2.8252933025360107,9.601823806762695,0.0,0,two_ankles,accepted,2.8252933025360107,9.601823806762695,
1,0.03333333333333333,detected,1,2,0.8238454461097717,ankle_midpoint,1023.9410400390625,587.9376220703125,0.9881834387779236,0.9817174673080444,4.179488182067871,2.3038363456726074,4.173695635795593,2.311166262626648,0.0,0,two_ankles,accepted,4.179488182067871,2.3038363456726074,0.016986263275506723
1,0.03333333333333333,detected,3,1,0.9085708856582642,ankle_midpoint,866.00146484375,804.0447998046875,0.9922339916229248,0.9937440752983093,2.8268144130706787,9.567933082580566,2.8259778022766113,9.586572980880739,0.0,0,two_ankles,accepted,2.8268144130706787,9.567933082580566,0.03392484285664143
2,0.06666666666666667,detected,1,2,0.7889740467071533,ankle_midpoint,1024.4652099609375,586.1884765625,0.9897181987762451,0.9816051125526428,4.1880106925964355,2.220643997192383,4.180137411355973,2.270431243181229,0.0,0,two_ankles,accepted,4.1880106925964355,2.220643997192383,0.08362774677919178
2,0.06666666666666667,detected,3,1,0.9048097729682922,ankle_midpoint,866.079833984375,805.4442138671875,0.9971845746040344,0.9972358345985413,2.8278162479400635,9.601029396057129,2.826805102825165,9.593078367710113,0.0,0,two_ankles,accepted,2.8278162479400635,9.601029396057129,0.03311147291867892
3,0.1,detected,1,2,0.7876269817352295,ankle_midpoint,1024.4429931640625,586.1619873046875,0.9897845387458801,0.9817376732826233,4.187860012054443,2.2193856239318848,4.1836125816702845,2.247460714519024,0.0,0,two_ankles,accepted,4.187860012054443,2.2193856239318848,0.001267362571828419
3,0.1,detected,3,1,0.9049032926559448,ankle_midpoint,866.04345703125,805.4450073242188,0.997164785861969,0.9972199201583862,2.8275790214538574,9.601052284240723,2.827153366208077,9.596666630148889,0.0,0,two_ankles,accepted,2.8275790214538574,9.601052284240723,0.00023832808207572322
4,0.13333333333333333,detected,1,2,0.7439715266227722,ankle_midpoint,1024.6605224609375,584.1162109375,0.9892625212669373,0.9805887341499329,4.194215774536133,2.121443748474121,4.188384018459916,2.190753079798818,0.0,0,two_ankles,accepted,4.194215774536133,2.121443748474121,0.09814788171380848
4,0.13333333333333333,detected,3,1,0.9086257219314575,ankle_midpoint,865.82568359375,803.3525390625,0.9876937866210938,0.988788902759552,2.8254201412200928,9.551530838012695,2.8263734149634843,9.576355523687603,0.0,0,two_ankles,accepted,2.8254201412200928,9.551530838012695,0.04956848192530353
5,0.16666666666666666,detected,1,2,0.6631073951721191,ankle_midpoint,1023.999267578125,585.1339721679688,0.9701219797134399,0.9615651965141296,4.185906410217285,2.170375347137451,4.187269094750732,2.181583100101203,0.0,0,two_ankles,accepted,4.185906410217285,2.170375347137451,0.04963211544083674
5,0.16666666666666666,detected,3,1,0.9075804352760315,ankle_midpoint,864.994384765625,804.656982421875,0.993945300579071,0.9949105381965637,2.8204457759857178,9.582555770874023,2.8237059774234896,9.579145634921492,0.0,0,two_ankles,accepted,2.8204457759857178,9.582555770874023,0.031421183436256446
6,0.2,detected,1,2,0.6972801685333252,ankle_midpoint,1024.0537109375,585.3128662109375,0.9710460901260376,0.9574087858200073,4.18603515625,2.178922414779663,4.186713822425403,2.1803857917065104,0.0,0,two_ankles,accepted,4.18603515625,2.178922414779663,0.008548037249654784
6,0.2,detected,3,1,0.9087502360343933,ankle_midpoint,865.4284057617188,804.6572265625,0.9932390451431274,0.9950337409973145,2.8232829570770264,9.582507133483887,2.8235156182675816,9.58065830927457,0.0,0,two_ankles,accepted,2.8232829570770264,9.582507133483887,0.002837597952599757
7,0.23333333333333334,detected,1,2,0.6999083757400513,ankle_midpoint,1024.033447265625,585.3240966796875,0.9710196852684021,0.957298755645752,4.1858229637146,2.1794633865356445,4.1863129360055416,2.179970709379621,0.0,0,two_ankles,accepted,4.1858229637146,2.1794633865356445,0.0005810990559700596
