frame,time_sec,status,player_id,raw_track_id,person_conf,ground_method,ground_pixel_x,ground_pixel_y,left_ankle_conf,right_ankle_conf,raw_x_m,raw_y_m,stable_x_m,stable_y_m,match_cost,missing_frames,ground_quality,ground_status,corrected_x_m,corrected_y_m,ground_speed_m_per_frame
0,0.0,detected,1,2,0.8865652084350586,ankle_midpoint,865.5383911132812,630.4088134765625,0.979718804359436,0.976905345916748,2.212575674057007,3.045729398727417,2.212575674057007,3.045729398727417,0.0,0,two_ankles,accepted,2.212575674057007,3.045729398727417,
0,0.0,detected,2,5,0.7859417796134949,ankle_midpoint,997.095458984375,629.6484985351562,0.25658106803894043,0.22376899421215057,3.31734299659729,2.9815595149993896,3.31734299659729,2.9815595149993896,0.0,0,two_ankles,accepted,3.31734299659729,2.9815595149993896,
0,0.0,detected,3,1,0.9177119135856628,ankle_midpoint,899.73095703125,859.9090576171875,0.9843074679374695,0.9777706265449524,2.6711370944976807,10.328200340270996,2.6711370944976807,10.328200340270996,0.0,0,two_ankles,accepted,2.6711370944976807,10.328200340270996,
0,0.0,detected,4,3,0.8804421424865723,ankle_midpoint,989.3323974609375,780.1695556640625,0.9925406575202942,0.9945259690284729,3.2146337032318115,8.326980590820312,3.2146337032318115,8.326980590820312,0.0,0,two_ankles,accepted,3.2146337032318115,8.326980590820312,
1,0.03333333333333333,detected,1,2,0.8785386681556702,ankle_midpoint,866.5408935546875,629.20947265625,0.9796935319900513,0.9778109788894653,2.21909499168396,2.9912893772125244,2.215509366989136,3.021231389045716,0.0,0,two_ankles,accepted,2.21909499168396,2.9912893772125244,0.05482898362055482
1,0.03333333333333333,detected,2,5,0.7959388494491577,ankle_midpoint,996.4269409179688,629.438720703125,0.2774556279182434,0.24007122218608856,3.3118081092834473,2.972200870513916,3.314852297306061,2.9773481249809266,0.0,0,two_ankles,accepted,3.3118081092834473,2.972200870513916,0.010872865500061321
1,0.03333333333333333,detected,3,1,0.9174419045448303,ankle_midpoint,899.86474609375,859.1312866210938,0.9852897524833679,0.9786036610603333,2.671518564224243,10.310773849487305,2.671308755874634,10.320358419418335,0.0,0,two_ankles,accepted,2.671518564224243,10.310773849487305,0.017430665511860562
1,0.03333333333333333,detected,4,3,0.8747113943099976,ankle_midpoint,989.6390380859375,776.302734375,0.9958646297454834,0.9961982369422913,3.2174229621887207,8.218779563903809,3.215888869762421,8.278290128707887,0.0,0,two_ankles,accepted,3.2174229621887207,8.218779563903809,0.1082369723861246
2,0.06666666666666667,detected,1,2,0.8757784366607666,ankle_midpoint,868.5465698242188,629.2141723632812,0.9751253128051758,0.9740967154502869,2.23596453666687,2.9910473823547363,2.2247141933441164,3.007648586034775,0.0,0,two_ankles,accepted,2.23596453666687,2.9910473823547363,0.01687128061060052
2,0.06666666666666667,detected,2,5,0.805888831615448,ankle_midpoint,996.1448974609375,629.6964111328125,0.27914994955062866,0.23889057338237762,3.3093254566192627,2.9839463233947754,3.3123652189970016,2.980317314267159,0.0,0,two_ankles,accepted,3.3093254566192627,2.9839463233947754,0.012004966789936178
