frame,time_sec,status,player_id,raw_track_id,person_conf,ground_method,ground_pixel_x,ground_pixel_y,left_ankle_conf,right_ankle_conf,raw_x_m,raw_y_m,stable_x_m,stable_y_m,match_cost,missing_frames,ground_quality,ground_status,corrected_x_m,corrected_y_m,ground_speed_m_per_frame
0,0.0,detected,1,3,0.887363076210022,ankle_midpoint,654.0697021484375,649.7763671875,0.991007387638092,0.9844757914543152,0.531138002872467,3.9344260692596436,0.531138002872467,3.9344260692596436,0.0,0,two_ankles,accepted,0.531138002872467,3.9344260692596436,
0,0.0,detected,2,5,0.7536437511444092,ankle_midpoint,749.228271484375,599.7467041015625,0.9934654831886292,0.9671245217323303,1.127999186515808,1.6093599796295166,1.127999186515808,1.6093599796295166,0.0,0,two_ankles,accepted,1.127999186515808,1.6093599796295166,
0,0.0,detected,3,2,0.8910215497016907,ankle_midpoint,565.593994140625,848.616943359375,0.9895381927490234,0.9864540696144104,0.6645937561988831,10.116080284118652,0.6645937561988831,10.116080284118652,0.0,0,two_ankles,accepted,0.6645937561988831,10.116080284118652,
0,0.0,detected,4,1,0.9190582633018494,ankle_midpoint,1063.717041015625,850.8095092773438,0.994652509689331,0.9812244176864624,3.647313117980957,10.10071086883545,3.647313117980957,10.10071086883545,0.0,0,two_ankles,accepted,3.647313117980957,10.10071086883545,
1,0.03333333333333333,detected,4,1,0.9285443425178528,ankle_midpoint,962.9749145507812,848.3043212890625,0.9860774278640747,0.9827484488487244,3.0443642139434814,10.056395530700684,3.647313117980957,10.10071086883545,0.0,0,two_ankles,corrected_motion_outlier,3.647313117980957,10.10071086883545,0.6045752476524254
1,0.03333333333333333,predicted,1,,,motion_prediction,,,,,,,0.531138002872467,3.9344260692596436,,1,,motion_prediction,0.531138002872467,3.9344260692596436,
1,0.03333333333333333,predicted,2,,,motion_prediction,,,,,,,1.127999186515808,1.6093599796295166,,1,,motion_prediction,1.127999186515808,1.6093599796295166,
1,0.03333333333333333,predicted,3,,,motion_prediction,,,,,,,0.6645937561988831,10.116080284118652,,1,,motion_prediction,0.6645937561988831,10.116080284118652,
2,0.06666666666666667,detected,3,9,0.9238704442977905,ankle_midpoint,1107.794921875,796.5200805664062,0.9953311085700989,0.9948602318763733,3.974743366241455,8.75378704071045,0.6645937561988831,10.116080284118652,3.579515794335965,0,two_ankles,corrected_motion_outlier,0.6645937561988831,10.116080284118652,1.7897578971679824
2,0.06666666666666667,detected,4,1,0.9291796684265137,ankle_midpoint,963.35400390625,848.46826171875,0.9868571162223816,0.9826650023460388,3.0466461181640625,10.060125350952148,3.647313117980957,10.10071086883545,0.0,0,two_ankles,corrected_motion_outlier,3.647313117980957,10.10071086883545,0.3010182838844199
2,0.06666666666666667,predicted,1,,,motion_prediction,,,,,,,0.531138002872467,3.9344260692596436,,2,,motion_prediction,0.531138002872467,3.9344260692596436,
2,0.06666666666666667,predicted,2,,,motion_prediction,,,,,,,1.127999186515808,1.6093599796295166,,2,,motion_prediction,1.127999186515808,1.6093599796295166,
3,0.1,detected,3,9,0.9240739941596985,ankle_midpoint,1107.713623046875,796.494140625,0.9954719543457031,0.9950180053710938,3.9742519855499268,8.7531099319458,0.6645937561988831,10.116080284118652,3.5793191777226676,0,two_ankles,corrected_motion_outlier,0.6645937561988831,10.116080284118652,1.1931063925742225
3,0.1,detected,4,1,0.9282031655311584,ankle_midpoint,963.281494140625,848.5350341796875,0.987092912197113,0.9822936654090881,3.0462138652801514,10.061674118041992,3.3768184542655946,10.083144330978394,0.0,0,two_ankles,accepted,3.0462138652801514,10.061674118041992,0.20078849555079856
3,0.1,predicted,1,,,motion_prediction,,,,,,,0.531138002872467,3.9344260692596436,,3,,motion_prediction,0.531138002872467,3.9344260692596436,
3,0.1,predicted,2,,,motion_prediction,,,,,,,1.127999186515808,1.6093599796295166,,3,,motion_prediction,1.127999186515808,1.6093599796295166,
4,0.13333333333333333,detected,3,9,0.9246451258659363,ankle_midpoint,1107.67529296875,796.4427490234375,0.9955124258995056,0.995025098323822,3.974069595336914,8.751749038696289,0.6645937561988831,10.116080284118652,3.5796689898751968,0,two_ankles,corrected_motion_outlier,0.6645937561988831,10.116080284118652,0.8949172474687992
4,0.13333333333333333,detected,4,1,0.9272837042808533,ankle_midpoint,963.5294189453125,847.8533935546875,0.9870339632034302,0.9819153547286987,3.047672986984253,10.045916557312012,3.228702993988991,10.066391832828522,0.0,0,two_ankles,accepted,3.047672986984253,10.045916557312012,0.015824972553101092
