frame,time_sec,status,player_id,raw_track_id,person_conf,ground_method,ground_pixel_x,ground_pixel_y,left_ankle_conf,right_ankle_conf,raw_x_m,raw_y_m,stable_x_m,stable_y_m,match_cost,missing_frames,ground_quality,ground_status,corrected_x_m,corrected_y_m,ground_speed_m_per_frame
0,0.0,detected,1,2,0.864124596118927,ankle_midpoint,1020.9924926757812,590.5777587890625,0.9871610403060913,0.9793588519096375,4.146883487701416,2.428781747817993,4.146883487701416,2.428781747817993,0.0,0,two_ankles,accepted,4.146883487701416,2.428781747817993,
0,0.0,detected,3,1,0.9163364768028259,ankle_midpoint,868.35400390625,804.3675537109375,0.9688634872436523,0.9870733022689819,2.8423120975494385,9.575287818908691,2.8423120975494385,9.575287818908691,0.0,0,two_ankles,accepted,2.8423120975494385,9.575287818908691,
1,0.03333333333333333,detected,1,2,0.8611760139465332,ankle_midpoint,1021.0421752929688,590.6742553710938,0.986940324306488,0.9792211651802063,4.147146224975586,2.4332938194274902,4.147001719474792,2.430812180042267,0.0,0,two_ankles,accepted,4.147146224975586,2.4332938194274902,0.004519714712729966
1,0.03333333333333333,detected,3,1,0.9134721159934998,ankle_midpoint,866.60400390625,803.496826171875,0.9882718920707703,0.9956703186035156,2.830566883087158,9.55486011505127,2.837026751041413,9.566095352172852,0.0,0,two_ankles,accepted,2.830566883087158,9.55486011505127,0.023563555496815124
2,0.06666666666666667,detected,1,2,0.8575779795646667,ankle_midpoint,1021.0641479492188,590.6683349609375,0.9862359166145325,0.978733479976654,4.147360324859619,2.433012008666992,4.147163091897964,2.4318021029233936,0.0,0,two_ankles,accepted,4.147360324859619,2.433012008666992,0.0003539153360275852
2,0.06666666666666667,detected,3,1,0.9120298624038696,ankle_midpoint,866.8687133789062,803.7404174804688,0.9892135262489319,0.9959273934364319,2.832383632659912,9.56060791015625,2.8349373477697375,9.56362600326538,0.0,0,two_ankles,accepted,2.832383632659912,9.56060791015625,0.006028078265827256
3,0.1,detected,1,2,0.8579078912734985,ankle_midpoint,1021.037109375,590.7572631835938,0.9859153032302856,0.9784247875213623,4.146932601928711,2.437183141708374,4.1470593714118005,2.434223570376635,0.0,0,two_ankles,accepted,4.146932601928711,2.437183141708374,0.004193005813796588
3,0.1,detected,3,1,0.9102823734283447,ankle_midpoint,868.6370849609375,804.24658203125,0.9721669554710388,0.9869628548622131,2.8441238403320312,9.5723876953125,2.83907126942277,9.567568764686584,0.0,0,two_ankles,accepted,2.8441238403320312,9.5723876953125,0.016631169968222108
4,0.13333333333333333,detected,1,2,0.8585014343261719,ankle_midpoint,1021.06201171875,590.7473754882812,0.9858486652374268,0.9783136248588562,4.147181510925293,2.4367153644561768,4.147114334192873,2.4353448777124287,0.0,0,two_ankles,accepted,4.147181510925293,2.4367153644561768,0.0005298785202786559
4,0.13333333333333333,detected,3,1,0.9103484749794006,ankle_midpoint,868.611572265625,804.2857055664062,0.9720836877822876,0.9868867993354797,2.8439695835113525,9.573317527770996,2.8412755107626326,9.57015570807457,0.0,0,two_ankles,accepted,2.8439695835113525,9.573317527770996,0.000942541016401299
