frame,time_sec,status,player_id,raw_track_id,person_conf,ground_method,ground_pixel_x,ground_pixel_y,left_ankle_conf,right_ankle_conf,raw_x_m,raw_y_m,stable_x_m,stable_y_m,match_cost,missing_frames,ground_quality,ground_status,corrected_x_m,corrected_y_m,ground_speed_m_per_frame
0,0.0,detected,1,4,0.8061698079109192,ankle_midpoint,947.7117919921875,630.8953247070312,0.6839496493339539,0.7068976759910583,2.90238881111145,3.0490951538085938,2.90238881111145,3.0490951538085938,0.0,0,two_ankles,accepted,2.90238881111145,3.0490951538085938,
0,0.0,detected,3,2,0.9172509908676147,ankle_midpoint,972.3883056640625,841.4188842773438,0.9925570487976074,0.9935797452926636,3.101052761077881,9.894889831542969,3.101052761077881,9.894889831542969,0.0,0,two_ankles,accepted,3.101052761077881,9.894889831542969,
0,0.0,detected,4,1,0.9190589785575867,ankle_midpoint,1109.6148681640625,793.641357421875,0.9926831126213074,0.9925373196601868,3.9901623725891113,8.676663398742676,3.9901623725891113,8.676663398742676,0.0,0,two_ankles,accepted,3.9901623725891113,8.676663398742676,
1,0.03333333333333333,detected,1,4,0.8058948516845703,ankle_midpoint,947.4158325195312,633.3697509765625,0.693707287311554,0.7204595804214478,2.9007153511047363,3.1602001190185547,2.901635754108429,3.0990923881530765,0.0,0,two_ankles,accepted,2.9007153511047363,3.1602001190185547,0.11111756730013801
1,0.03333333333333333,detected,3,2,0.9166417717933655,ankle_midpoint,972.4216918945312,841.3818359375,0.9924073815345764,0.9932509064674377,3.1012561321258545,9.894014358520508,3.1011442780494693,9.894495868682862,0.0,0,two_ankles,accepted,3.1012561321258545,9.894014358520508,0.0008987840653965684
1,0.03333333333333333,detected,4,1,0.9191467761993408,ankle_midpoint,1109.74609375,793.473388671875,0.9927115440368652,0.9924883842468262,3.991227865219116,8.672140121459961,3.9906418442726137,8.674627923965454,0.0,0,two_ankles,accepted,3.991227865219116,8.672140121459961,0.004647075631073687
2,0.06666666666666667,detected,1,4,0.8003634214401245,ankle_midpoint,947.54150390625,633.4232177734375,0.6933697462081909,0.7212691307067871,2.901782274246216,3.162560224533081,2.9017016881704336,3.1276529145240786,0.0,0,two_ankles,accepted,2.901782274246216,3.162560224533081,0.002590062360160897
2,0.06666666666666667,detected,3,2,0.9166689515113831,ankle_midpoint,974.19482421875,840.330322265625,0.9793007373809814,0.9832872152328491,3.1120405197143555,9.86904239654541,3.106047586798668,9.883041806221009,0.0,0,two_ankles,accepted,3.1120405197143555,9.86904239654541,0.027201137853860767
2,0.06666666666666667,detected,4,1,0.9191133379936218,ankle_midpoint,1109.7747802734375,793.44873046875,0.9927626252174377,0.992544412612915,3.991445541381836,8.67147445678711,3.9910035079717643,8.6732088637352,0.0,0,two_ankles,accepted,3.991445541381836,8.67147445678711,0.000700351603481396
3,0.1,detected,1,4,0.7903138995170593,ankle_midpoint,947.5211181640625,633.8839111328125,0.6901630759239197,0.7195554375648499,2.901761054992676,3.1831235885620117,2.901728403240443,3.152614717841149,0.0,0,two_ankles,accepted,2.901761054992676,3.1831235885620117,0.020563374976959408
3,0.1,detected,3,2,0.9163627028465271,ankle_midpoint,974.364990234375,840.296875,0.9797652363777161,0.9832131266593933,3.1130740642547607,9.868231773376465,3.10920950165391,9.876377291440964,0.0,0,two_ankles,accepted,3.1130740642547607,9.868231773376465,0.0013135159835466368
3,0.1,detected,4,1,0.9187483787536621,ankle_midpoint,1109.9931640625,793.3069458007812,0.9924543499946594,0.9922343492507935,3.993042230606079,8.667637825012207,3.991920933157206,8.670701896309854,0.0,0,two_ankles,accepted,3.993042230606079,8.667637825012207,0.0041556178668165035
4,0.13333333333333333,detected,1,4,0.7810685038566589,ankle_midpoint,948.436767578125,634.4002685546875,0.6861091256141663,0.7135043740272522,2.9095606803894043,3.205920696258545,2.905252927957476,3.1766024081289777,0.0,0,two_ankles,accepted,2.9095606803894043,3.205920696258545,0.024094444912813946
4,0.13333333333333333,detected,3,2,0.9160292148590088,ankle_midpoint,974.3931884765625,840.4024658203125,0.9802311062812805,0.9832351207733154,3.1132402420043945,9.870715141296387,3.111023334811628,9.873829323875905,0.0,0,two_ankles,accepted,3.1132402420043945,9.870715141296387,0.002488921708324802
4,0.13333333333333333,detected,4,1,0.9188598394393921,ankle_midpoint,1110.1005859375,793.3177490234375,0.9924806356430054,0.9921836256980896,3.9937238693237305,8.667912483215332,3.992732254432142,8.66944666041732,0.0,0,two_ankles,accepted,3.9937238693237305,8.667912483215332,0.0007348935092550852
