frame,time_sec,status,player_id,raw_track_id,person_conf,ground_method,ground_pixel_x,ground_pixel_y,left_ankle_conf,right_ankle_conf,raw_x_m,raw_y_m,stable_x_m,stable_y_m,match_cost,missing_frames,ground_quality,ground_status,corrected_x_m,corrected_y_m,ground_speed_m_per_frame
0,0.0,detected,1,3,0.6570835709571838,ankle_midpoint,875.7296142578125,585.1949462890625,0.9866113662719727,0.9917687177658081,2.808140277862549,2.2027227878570557,2.808140277862549,2.2027227878570557,0.0,0,two_ankles,accepted,2.808140277862549,2.2027227878570557,
0,0.0,detected,3,1,0.9120754599571228,ankle_midpoint,1027.81103515625,808.0885009765625,0.9975531697273254,0.9977300763130188,3.881460666656494,9.643343925476074,3.881460666656494,9.643343925476074,0.0,0,two_ankles,accepted,3.881460666656494,9.643343925476074,
1,0.03333333333333333,detected,1,3,0.6492944955825806,ankle_midpoint,875.7020263671875,585.2115478515625,0.9867231249809265,0.9918733239173889,2.8078930377960205,2.203521251678467,2.8080290198326114,2.203082096576691,0.0,0,two_ankles,accepted,2.8078930377960205,2.203521251678467,0.0008358660925048926
1,0.03333333333333333,detected,3,1,0.9121859669685364,ankle_midpoint,1027.87158203125,808.152099609375,0.9974532723426819,0.9976562261581421,3.881787061691284,9.644829750061035,3.88160754442215,9.644012546539308,0.0,0,two_ankles,accepted,3.881787061691284,9.644829750061035,0.0015212522525899289
2,0.06666666666666667,detected,1,3,0.6824244260787964,ankle_midpoint,876.9371337890625,583.623291015625,0.9912970066070557,0.99319988489151,2.818547010421753,2.1271848678588867,2.8127621155977254,2.168928343653679,0.0,0,two_ankles,accepted,2.818547010421753,2.1271848678588867,0.07707626500655117
2,0.06666666666666667,detected,3,1,0.9140729904174805,ankle_midpoint,1035.6884765625,805.9341430664062,0.9965623021125793,0.9968055486679077,3.9352104663848877,9.591639518737793,3.9057288593053823,9.620444684028627,0.0,0,two_ankles,accepted,3.9352104663848877,9.591639518737793,0.07538740529608744
3,0.1,detected,1,3,0.6719485521316528,ankle_midpoint,876.986572265625,583.6331787109375,0.991374671459198,0.9932246804237366,2.8190126419067383,2.127650260925293,2.8155748524367814,2.150353206425905,0.0,0,two_ankles,accepted,2.8190126419067383,2.127650260925293,0.0006583337953262584
3,0.1,detected,3,1,0.9137706160545349,ankle_midpoint,1035.656982421875,805.76611328125,0.9966278672218323,0.9968522191047668,3.935197114944458,9.587674140930176,3.918989574342967,9.605697939634325,0.0,0,two_ankles,accepted,3.935197114944458,9.587674140930176,0.003965400284725924
4,0.13333333333333333,detected,1,3,0.6906120777130127,ankle_midpoint,878.2347412109375,581.5897216796875,0.9909364581108093,0.9942618608474731,2.82962965965271,2.028818368911743,2.8218995156839495,2.0956625295445326,0.0,0,two_ankles,accepted,2.82962965965271,2.028818368911743,0.09940052285977297
4,0.13333333333333333,detected,3,1,0.9100880026817322,ankle_midpoint,1038.570068359375,808.780517578125,0.9954751133918762,0.9943963289260864,3.9507150650024414,9.658254623413086,3.9332660451397303,9.629348447334767,0.0,0,two_ankles,accepted,3.9507150650024414,9.658254623413086,0.07226625271537507
5,0.16666666666666666,detected,1,3,0.8120614886283875,ankle_midpoint,882.4937133789062,581.3558349609375,0.9929174184799194,0.9947158694267273,2.8693618774414062,2.0166313648223877,2.8432575784748053,2.0600985054195675,0.0,0,two_ankles,accepted,2.8693618774414062,2.0166313648223877,0.04155926129134589
5,0.16666666666666666,detected,3,1,0.9089152812957764,ankle_midpoint,1042.68505859375,797.0545654296875,0.9956405162811279,0.9941561222076416,3.9917311668395996,9.378499984741211,3.9595753499046715,9.516466639167668,0.0,0,two_ankles,accepted,3.9917311668395996,9.378499984741211,0.2827454304994998
6,0.2,detected,1,3,0.8237391710281372,ankle_midpoint,882.40478515625,581.4188232421875,0.9930452704429626,0.9948898553848267,2.868556261062622,2.019702672958374,2.854641985639323,2.0419203808120305,0.0,0,two_ankles,accepted,2.868556261062622,2.019702672958374,0.0031752088775293427
6,0.2,detected,3,1,0.9101071953773499,ankle_midpoint,1042.6602783203125,796.9515380859375,0.9956905245780945,0.9941003918647766,3.991694688796997,9.376009941101074,3.974029052406218,9.4532611250377,0.0,0,two_ankles,accepted,3.991694688796997,9.376009941101074,0.0024903108194314688
7,0.23333333333333334,detected,1,3,0.8292570114135742,ankle_midpoint,887.6513671875,583.318115234375,0.9933694005012512,0.9948951601982117,2.9182581901550293,2.110374689102173,2.883269277671391,2.0727248195425947,0.0,0,two_ankles,accepted,2.9182581901550293,2.110374689102173,0.10340065892966055
7,0.23333333333333334,detected,3,1,0.9106355309486389,ankle_midpoint,1037.8604736328125,787.6244506835938,0.9973675608634949,0.9955304265022278,3.971217632293701,9.147977828979492,3.9727639133555854,9.315883641811507,0.0,0,two_ankles,accepted,3.971217632293701,9.147977828979492,0.2289496756967979
8,0.26666666666666666,detected,1,3,0.8312262892723083,ankle_midpoint,887.6653442382812,583.318359375,0.9934011101722717,0.9948878884315491,2.918388605117798,2.1103835105895996,2.899072975022274,2.089671230513747,0.0,0,two_ankles,accepted,2.918388605117798,2.1103835105895996,0.00013071297240268065
8,0.26666666666666666,detected,3,1,0.9104979634284973,ankle_midpoint,1037.875244140625,787.5638427734375,0.9973821043968201,0.9955329895019531,3.971390724182129,9.14647102355957,3.9721459782275303,9.239647963598134,0.0,0,two_ankles,accepted,3.971390724182129,9.14647102355957,0.0015167146651052785
9,0.3,detected,1,3,0.825954020023346,ankle_midpoint,888.06494140625,583.5191650390625,0.9931514263153076,0.9948517680168152,2.9221770763397217,2.119962453842163,2.9094698206151257,2.1033022810115343,0.0,0,two_ankles,accepted,2.9221770763397217,2.119962453842163,0.010300906175437984
9,0.3,detected,3,1,0.9030538201332092,ankle_midpoint,1031.568603515625,787.0682983398438,0.9941459894180298,0.9899982810020447,3.929736852645874,9.134963035583496,3.953061871715785,9.192539745991548,0.0,0,two_ankles,accepted,3.929736852645874,9.134963035583496,0.04321433559845961
10,0.3333333333333333,detected,1,3,0.7948119044303894,ankle_midpoint,888.0684814453125,584.1452026367188,0.9909834861755371,0.9936315417289734,2.922407865524292,2.1500256061553955,2.915291940824251,2.124327777326272,0.0,0,two_ankles,accepted,2.922407865524292,2.1500256061553955,0.03006403816283379
10,0.3333333333333333,detected,3,1,0.8951257467269897,ankle_midpoint,1023.86181640625,778.9423217773438,0.9962586164474487,0.9925324320793152,3.8870887756347656,8.931609153747559,3.9233739784793262,9.075120979481753,0.0,0,two_ankles,accepted,3.8870887756347656,8.931609153747559,0.20777790963066758
11,0.36666666666666664,detected,1,3,0.8217557668685913,ankle_midpoint,887.8238525390625,585.19775390625,0.9907795190811157,0.9930869936943054,2.9204671382904053,2.2004573345184326,2.917620779684021,2.1585860780627444,0.0,0,two_ankles,accepted,2.9204671382904053,2.2004573345184326,0.05046905634029144
11,0.36666666666666664,detected,3,1,0.9123533964157104,ankle_midpoint,1013.695068359375,769.1596069335938,0.9991039633750916,0.9953448176383972,3.828338384628296,8.680706977844238,3.880607961246363,8.897634678744872,0.0,0,two_ankles,accepted,3.828338384628296,8.680706977844238,0.2576887857793462
12,0.4,detected,1,3,0.81198650598526,ankle_midpoint,887.6127319335938,584.6400146484375,0.9911395907402039,0.9937930107116699,2.9183263778686523,2.1738269329071045,2.917938298867105,2.1654444627427063,0.0,0,two_ankles,accepted,2.9183263778686523,2.1738269329071045,0.026716308599130444
12,0.4,detected,3,1,0.9004560708999634,ankle_midpoint,1007.8056640625,766.921630859375,0.9949564337730408,0.971642017364502,3.7901082038879395,8.622801780700684,3.8398830704350724,8.773959874624987,0.0,0,two_ankles,accepted,3.7901082038879395,8.622801780700684,0.06938702022478163
13,0.43333333333333335,detected,1,3,0.8079701662063599,ankle_midpoint,887.643798828125,584.111328125,0.9905339479446411,0.9935945868492126,2.9184443950653076,2.1484851837158203,2.9181660421562965,2.1578127871806076,0.0,0,two_ankles,accepted,2.9184443950653076,2.1484851837158203,0.02534202399439829
13,0.43333333333333335,detected,3,1,0.8962841033935547,ankle_midpoint,999.1927490234375,774.8883056640625,0.9969118237495422,0.9833682179450989,3.7235333919525146,8.831143379211426,3.787525715117922,8.799692451688884,0.0,0,two_ankles,accepted,3.7235333919525146,8.831143379211426,0.21871997452050068
14,0.4666666666666667,detected,1,3,0.8081724047660828,ankle_midpoint,887.631591796875,584.1165161132812,0.9905741810798645,0.9936264753341675,2.918332576751709,2.1487364768981934,2.918240982724232,2.1537284475535214,0.0,0,two_ankles,accepted,2.918332576751709,2.1487364768981934,0.0002750483571360054
14,0.4666666666666667,detected,3,1,0.8963742256164551,ankle_midpoint,999.2265625,774.93212890625,0.9968696236610413,0.9830954670906067,3.723724603652954,8.832265853881836,3.7588152149586866,8.814350482675712,0.0,0,two_ankles,accepted,3.723724603652954,8.832265853881836,0.001138644501193123
15,0.5,detected,1,3,0.8535280823707581,ankle_midpoint,888.4969482421875,582.4904174804688,0.9917744994163513,0.9946541786193848,2.925884246826172,2.0703158378601074,2.921680451570105,2.1161927731914854,0.0,0,two_ankles,accepted,2.925884246826172,2.0703158378601074,0.07878340147553485
15,0.5,detected,3,1,0.8760017156600952,ankle_midpoint,991.7077026367188,770.46337890625,0.9949851036071777,0.9830418825149536,3.676194906234741,8.717621803283691,3.7216360760329117,8.770822576949303,0.0,0,two_ankles,accepted,3.676194906234741,8.717621803283691,0.1241061258529038
